Company ID,umap1,umap2,cluster,Financial distress
2505,12.511144,4.2875147,B Healthy profitable core SMEs,0
2506,9.459838,1.2410572,C Thin-margin vulnerable operators,0
2509,10.633679,6.693874,B Healthy profitable core SMEs,0
2511,13.636794,5.726458,B Healthy profitable core SMEs,0
2512,12.803556,8.95665,A Resilient high-profit cash generators,0
2513,11.309961,3.0663245,B Healthy profitable core SMEs,0
2514,7.412015,0.10759072,C Thin-margin vulnerable operators,0
2516,11.865123,2.7992287,B Healthy profitable core SMEs,0
2519,11.519888,1.8044254,C Thin-margin vulnerable operators,0
2520,10.215966,11.889099,A Resilient high-profit cash generators,0
2521,12.055811,5.9981933,B Healthy profitable core SMEs,0
2522,12.722203,7.797646,B Healthy profitable core SMEs,0
2523,10.850164,3.022568,C Thin-margin vulnerable operators,0
2524,9.626088,10.995766,A Resilient high-profit cash generators,0
2525,8.9372835,8.44513,B Healthy profitable core SMEs,0
2526,6.1125064,11.425929,B Healthy profitable core SMEs,0
2527,10.886451,5.917192,B Healthy profitable core SMEs,0
2528,12.076361,6.8703117,B Healthy profitable core SMEs,0
2529,11.088058,8.827263,A Resilient high-profit cash generators,0
2531,11.5703335,4.8640814,B Healthy profitable core SMEs,0
2533,7.836765,2.448363,C Thin-margin vulnerable operators,0
2534,12.750944,7.9059176,B Healthy profitable core SMEs,0
2535,8.012728,1.699226,C Thin-margin vulnerable operators,0
2537,10.489325,1.8399649,C Thin-margin vulnerable operators,0
2538,10.791635,8.110998,B Healthy profitable core SMEs,0
2539,10.599543,10.965383,A Resilient high-profit cash generators,0
2543,12.720218,6.4073997,B Healthy profitable core SMEs,0
2544,8.900502,4.4914956,B Healthy profitable core SMEs,0
2545,11.852895,2.3724992,C Thin-margin vulnerable operators,0
2546,9.5744505,4.9800606,B Healthy profitable core SMEs,0
2547,12.268488,5.8246174,B Healthy profitable core SMEs,0
2549,10.35359,9.138402,A Resilient high-profit cash generators,0
2550,0.72097117,4.056803,C Thin-margin vulnerable operators,0
2551,7.4762907,-0.20743869,C Thin-margin vulnerable operators,0
2553,12.519007,2.342428,B Healthy profitable core SMEs,0
2554,10.323083,5.8624487,B Healthy profitable core SMEs,0
2555,13.032996,7.146839,B Healthy profitable core SMEs,0
2556,10.457972,6.5445185,B Healthy profitable core SMEs,0
2557,9.235756,8.00705,B Healthy profitable core SMEs,0
2558,10.803027,9.203286,A Resilient high-profit cash generators,0
2560,11.67761,3.396152,B Healthy profitable core SMEs,0
2561,7.6021476,4.1212554,C Thin-margin vulnerable operators,0
2562,10.677983,3.8549044,C Thin-margin vulnerable operators,0
2567,7.34021,4.2925234,C Thin-margin vulnerable operators,0
2569,6.560074,-0.6662185,C Thin-margin vulnerable operators,0
2570,11.922764,9.2886095,A Resilient high-profit cash generators,0
2571,11.815239,-1.1828327,C Thin-margin vulnerable operators,0
2572,6.292341,-0.44010222,C Thin-margin vulnerable operators,0
2573,7.605593,2.2763925,C Thin-margin vulnerable operators,0
2576,11.472118,1.7849352,C Thin-margin vulnerable operators,0
2577,11.029457,9.886399,A Resilient high-profit cash generators,0
2578,11.28518,8.861076,A Resilient high-profit cash generators,0
2579,8.2249,2.4415603,C Thin-margin vulnerable operators,0
2582,12.891841,5.3489723,B Healthy profitable core SMEs,0
2583,-3.37424,4.5570273,E Loss-making cash-flow distressed firms,0
2584,8.996102,1.9974337,C Thin-margin vulnerable operators,0
2585,12.024339,9.310086,A Resilient high-profit cash generators,0
2588,12.876896,9.342877,A Resilient high-profit cash generators,0
2590,9.78095,1.268681,C Thin-margin vulnerable operators,0
2592,7.884666,3.2675743,C Thin-margin vulnerable operators,0
2594,11.068075,6.5925865,B Healthy profitable core SMEs,0
2595,9.42559,3.1641028,C Thin-margin vulnerable operators,0
2596,12.150309,2.5791466,C Thin-margin vulnerable operators,0
2597,8.090027,3.0298321,C Thin-margin vulnerable operators,0
2599,10.801475,7.628946,B Healthy profitable core SMEs,0
2600,12.603893,7.5313506,B Healthy profitable core SMEs,0
2602,10.781135,0.25298288,C Thin-margin vulnerable operators,0
2603,10.446168,2.0630949,C Thin-margin vulnerable operators,0
2604,10.968869,4.6162343,B Healthy profitable core SMEs,0
2605,10.593368,0.8893431,C Thin-margin vulnerable operators,0
2606,10.237263,6.7949667,B Healthy profitable core SMEs,0
2607,8.296034,7.1638155,B Healthy profitable core SMEs,0
2608,7.8401527,6.3926725,B Healthy profitable core SMEs,0
2611,12.200994,7.7557573,B Healthy profitable core SMEs,0
2612,10.714857,8.465627,B Healthy profitable core SMEs,0
2613,8.114881,3.9358068,C Thin-margin vulnerable operators,0
2614,10.873417,8.742825,A Resilient high-profit cash generators,0
2616,7.317406,-0.74955994,C Thin-margin vulnerable operators,0
2618,11.826161,3.1111581,B Healthy profitable core SMEs,0
2619,11.346897,5.332735,B Healthy profitable core SMEs,0
2622,9.181169,4.3386364,B Healthy profitable core SMEs,0
2623,8.607793,6.961142,B Healthy profitable core SMEs,0
2626,7.3465514,10.750017,B Healthy profitable core SMEs,0
2627,9.33136,1.0015612,C Thin-margin vulnerable operators,0
2628,9.51712,6.579309,B Healthy profitable core SMEs,0
2631,12.751039,6.4087405,B Healthy profitable core SMEs,0
2633,11.444866,6.45335,B Healthy profitable core SMEs,0
2635,11.999453,9.839538,A Resilient high-profit cash generators,0
2636,11.785023,2.881876,C Thin-margin vulnerable operators,0
2637,12.958763,9.239454,A Resilient high-profit cash generators,0
2638,8.856422,6.473535,B Healthy profitable core SMEs,0
2639,11.114479,5.164353,B Healthy profitable core SMEs,0
2640,12.930488,8.779374,B Healthy profitable core SMEs,0
2643,12.326771,7.035424,B Healthy profitable core SMEs,0
2644,-3.6565363,5.2680426,E Loss-making cash-flow distressed firms,0
2645,7.49611,3.6048765,C Thin-margin vulnerable operators,0
2646,8.586358,1.5422182,C Thin-margin vulnerable operators,0
2647,8.3252125,7.3049383,B Healthy profitable core SMEs,0
2648,12.122268,-1.0481887,A Resilient high-profit cash generators,0
2649,11.100789,7.861833,B Healthy profitable core SMEs,0
2651,6.8242464,3.436903,C Thin-margin vulnerable operators,0
2652,7.8318467,-0.49128965,C Thin-margin vulnerable operators,0
2655,8.262251,5.953231,B Healthy profitable core SMEs,0
2657,11.136683,11.6007185,A Resilient high-profit cash generators,0
2659,10.155685,10.635924,A Resilient high-profit cash generators,0
2661,12.259378,7.2563376,B Healthy profitable core SMEs,0
2663,7.955825,0.9919572,C Thin-margin vulnerable operators,0
2664,10.691165,11.041643,A Resilient high-profit cash generators,0
2665,8.447121,5.507592,B Healthy profitable core SMEs,0
2666,7.3186045,4.6094584,C Thin-margin vulnerable operators,0
2669,7.313631,5.983308,B Healthy profitable core SMEs,0
2671,8.442402,9.778793,B Healthy profitable core SMEs,0
2672,8.773501,4.345221,C Thin-margin vulnerable operators,0
2673,8.129218,5.1521573,B Healthy profitable core SMEs,0
2677,9.4112625,8.909797,A Resilient high-profit cash generators,0
2678,12.114574,-1.2291864,A Resilient high-profit cash generators,0
2680,8.803094,4.4884095,C Thin-margin vulnerable operators,0
2681,9.764404,4.908887,B Healthy profitable core SMEs,0
2683,9.943474,10.5443125,A Resilient high-profit cash generators,0
2684,8.612193,-0.12995443,C Thin-margin vulnerable operators,0
2685,7.82324,10.695134,B Healthy profitable core SMEs,0
2686,-3.4993684,7.435242,E Loss-making cash-flow distressed firms,0
2687,11.255579,2.3992674,C Thin-margin vulnerable operators,0
2689,-3.5141482,4.68241,E Loss-making cash-flow distressed firms,0
2691,11.678821,0.15123554,C Thin-margin vulnerable operators,0
2693,10.858351,3.181466,B Healthy profitable core SMEs,0
2694,6.58737,-1.6502442,D Debt-burdened break-even firms,0
2696,10.513628,6.634383,B Healthy profitable core SMEs,0
2697,-3.6785243,6.71424,E Loss-making cash-flow distressed firms,0
2699,12.777769,8.144826,B Healthy profitable core SMEs,0
2701,7.734387,5.9369125,B Healthy profitable core SMEs,0
2702,6.833352,2.8797061,C Thin-margin vulnerable operators,0
2704,10.212262,5.4879985,B Healthy profitable core SMEs,0
2706,7.496787,3.018092,C Thin-margin vulnerable operators,0
2708,7.4530067,2.453398,C Thin-margin vulnerable operators,0
2709,13.931156,7.7508593,B Healthy profitable core SMEs,0
2712,7.595926,0.041536625,C Thin-margin vulnerable operators,0
2713,10.88015,7.1760483,B Healthy profitable core SMEs,0
2715,6.9855294,2.9535027,C Thin-margin vulnerable operators,0
2716,8.745592,8.377761,B Healthy profitable core SMEs,0
2718,11.017786,11.470408,A Resilient high-profit cash generators,0
2719,8.806522,2.8533094,C Thin-margin vulnerable operators,0
2720,7.7965,1.4516519,C Thin-margin vulnerable operators,0
2724,9.378684,2.527238,C Thin-margin vulnerable operators,0
2729,9.726532,6.4384627,B Healthy profitable core SMEs,0
2730,8.398437,8.089801,B Healthy profitable core SMEs,0
2731,11.682188,9.449089,A Resilient high-profit cash generators,0
2732,10.125561,7.0432496,B Healthy profitable core SMEs,0
2733,14.070423,6.3472366,B Healthy profitable core SMEs,0
2734,13.606887,5.454146,B Healthy profitable core SMEs,0
2735,8.477561,7.541071,B Healthy profitable core SMEs,0
2737,8.797812,9.54698,A Resilient high-profit cash generators,0
2738,12.381051,2.4091563,C Thin-margin vulnerable operators,0
2740,7.846999,6.1627374,B Healthy profitable core SMEs,0
2741,13.529758,7.007062,B Healthy profitable core SMEs,0
2742,12.977905,5.051893,B Healthy profitable core SMEs,0
2743,12.060405,2.0310519,C Thin-margin vulnerable operators,0
2744,10.722017,8.031687,A Resilient high-profit cash generators,0
2745,13.331846,5.465538,B Healthy profitable core SMEs,0
2746,13.7315445,4.400732,B Healthy profitable core SMEs,0
2747,0.7706265,4.407752,C Thin-margin vulnerable operators,0
2748,11.377993,9.155012,A Resilient high-profit cash generators,0
2754,8.39854,1.8571569,C Thin-margin vulnerable operators,0
2755,10.151557,11.707809,A Resilient high-profit cash generators,0
2756,11.158865,8.359939,A Resilient high-profit cash generators,0
2757,0.75719464,4.5892887,C Thin-margin vulnerable operators,0
2758,9.524204,2.792955,C Thin-margin vulnerable operators,0
2759,13.769898,5.80445,B Healthy profitable core SMEs,0
2760,9.346508,3.885478,C Thin-margin vulnerable operators,0
2761,11.894378,3.3085043,C Thin-margin vulnerable operators,0
2763,9.378988,9.355367,A Resilient high-profit cash generators,0
2766,11.000506,5.6271486,B Healthy profitable core SMEs,0
2768,8.474103,1.6664956,C Thin-margin vulnerable operators,0
2771,9.878189,1.1604865,C Thin-margin vulnerable operators,0
2772,13.417494,5.892092,B Healthy profitable core SMEs,0
2774,9.1156025,11.662066,A Resilient high-profit cash generators,0
2775,10.017032,1.9226112,C Thin-margin vulnerable operators,0
2776,-3.5317554,7.463058,E Loss-making cash-flow distressed firms,0
2777,11.670308,7.9596334,B Healthy profitable core SMEs,0
2778,9.176573,11.708571,A Resilient high-profit cash generators,0
2779,0.814161,4.831713,C Thin-margin vulnerable operators,0
2782,7.7516947,11.024092,B Healthy profitable core SMEs,0
2785,11.618383,4.292662,B Healthy profitable core SMEs,0
2788,13.832698,5.7312517,B Healthy profitable core SMEs,0
2790,12.340955,7.8505397,B Healthy profitable core SMEs,0
2791,8.494963,2.5364916,C Thin-margin vulnerable operators,0
2794,10.802677,12.377062,A Resilient high-profit cash generators,0
2796,12.293822,10.258946,A Resilient high-profit cash generators,0
2797,10.054572,0.5910756,C Thin-margin vulnerable operators,0
2800,13.439566,4.385052,B Healthy profitable core SMEs,0
2804,11.634487,2.807012,C Thin-margin vulnerable operators,0
2805,12.032992,2.3823948,C Thin-margin vulnerable operators,0
2808,11.133482,6.5572534,B Healthy profitable core SMEs,0
2809,8.236191,4.9210405,B Healthy profitable core SMEs,0
2810,10.829272,12.41322,A Resilient high-profit cash generators,0
2811,9.530344,3.830958,C Thin-margin vulnerable operators,0
2813,8.754807,2.842986,C Thin-margin vulnerable operators,0
2821,14.152333,6.0324383,B Healthy profitable core SMEs,0
2823,8.909593,2.1913583,C Thin-margin vulnerable operators,0
2824,10.402084,10.97232,A Resilient high-profit cash generators,0
2826,11.864083,7.997435,B Healthy profitable core SMEs,0
2829,11.165359,11.415507,A Resilient high-profit cash generators,0
2832,11.162255,11.563155,A Resilient high-profit cash generators,0
2834,10.960716,11.061324,A Resilient high-profit cash generators,0
2835,8.593129,4.57209,B Healthy profitable core SMEs,0
2836,10.786936,4.7866035,B Healthy profitable core SMEs,0
2837,9.9705515,1.4100182,C Thin-margin vulnerable operators,0
2839,12.315245,2.0036423,B Healthy profitable core SMEs,0
2844,11.5219145,2.2384505,B Healthy profitable core SMEs,0
2845,11.781667,-0.2594704,C Thin-margin vulnerable operators,0
2846,8.690033,4.319269,B Healthy profitable core SMEs,0
2847,11.42592,6.4566665,B Healthy profitable core SMEs,0
2849,7.791528,1.672313,C Thin-margin vulnerable operators,0
2850,11.758997,9.317605,A Resilient high-profit cash generators,0
2851,8.443697,1.8955629,C Thin-margin vulnerable operators,0
2852,10.529829,2.6330953,C Thin-margin vulnerable operators,0
2853,13.388457,7.050001,B Healthy profitable core SMEs,0
2855,10.483197,3.6495676,C Thin-margin vulnerable operators,0
2857,11.823605,-0.107967466,C Thin-margin vulnerable operators,0
2861,10.008405,11.255483,A Resilient high-profit cash generators,0
2863,10.58456,2.782915,C Thin-margin vulnerable operators,0
2864,-3.4496782,5.475898,E Loss-making cash-flow distressed firms,0
2867,0.6279189,4.1816387,C Thin-margin vulnerable operators,0
2870,7.5100336,5.434285,B Healthy profitable core SMEs,0
2871,7.061371,3.3472986,C Thin-margin vulnerable operators,0
2872,7.4575706,10.719951,B Healthy profitable core SMEs,0
2873,10.023043,1.6810442,C Thin-margin vulnerable operators,0
2876,9.360041,6.494685,B Healthy profitable core SMEs,0
2877,8.6532545,0.53076965,C Thin-margin vulnerable operators,0
2878,8.479794,2.8208303,C Thin-margin vulnerable operators,0
2881,9.867496,1.5537113,C Thin-margin vulnerable operators,0
2883,13.609222,6.859563,B Healthy profitable core SMEs,0
2885,11.869948,-1.1960984,C Thin-margin vulnerable operators,0
2886,10.848442,6.257741,B Healthy profitable core SMEs,0
2889,11.418362,4.334815,B Healthy profitable core SMEs,0
2890,9.271371,0.481846,C Thin-margin vulnerable operators,0
2894,10.2782755,5.1369944,B Healthy profitable core SMEs,0
2896,10.462186,5.4351416,B Healthy profitable core SMEs,0
2899,11.027475,7.39855,B Healthy profitable core SMEs,0
2900,10.175726,6.6407804,B Healthy profitable core SMEs,0
2901,11.66909,3.7074387,C Thin-margin vulnerable operators,0
2902,13.001201,6.6953154,B Healthy profitable core SMEs,0
2904,11.710336,3.432438,B Healthy profitable core SMEs,0
2905,7.4589276,10.690537,B Healthy profitable core SMEs,0
2906,11.999143,7.18035,B Healthy profitable core SMEs,0
2907,11.6356945,3.4341354,B Healthy profitable core SMEs,0
2908,7.6499143,3.012229,C Thin-margin vulnerable operators,0
2909,12.259707,4.5605793,B Healthy profitable core SMEs,0
2911,9.38483,9.535471,A Resilient high-profit cash generators,0
2912,10.677082,1.4764293,C Thin-margin vulnerable operators,0
2913,11.314022,5.273198,B Healthy profitable core SMEs,0
2914,8.392283,8.900225,B Healthy profitable core SMEs,0
2916,-3.0244727,5.160947,E Loss-making cash-flow distressed firms,0
2917,12.281769,6.2735944,B Healthy profitable core SMEs,0
2918,6.39905,11.301179,B Healthy profitable core SMEs,0
2920,10.926429,2.9539008,B Healthy profitable core SMEs,0
2922,12.555478,8.140993,A Resilient high-profit cash generators,0
2923,11.120848,0.49995026,C Thin-margin vulnerable operators,0
2924,11.246571,2.1755233,B Healthy profitable core SMEs,0
2925,12.3054,10.31479,A Resilient high-profit cash generators,0
2932,10.955356,9.193185,A Resilient high-profit cash generators,0
2933,10.135054,0.77283823,C Thin-margin vulnerable operators,0
2934,9.686278,3.5074625,C Thin-margin vulnerable operators,0
2935,6.463753,-1.7659671,D Debt-burdened break-even firms,0
2938,10.370907,9.420385,A Resilient high-profit cash generators,0
2939,10.323475,10.516923,A Resilient high-profit cash generators,0
2942,10.646477,3.2981298,B Healthy profitable core SMEs,0
2943,10.717575,2.732419,C Thin-margin vulnerable operators,0
2945,7.2503824,4.93386,C Thin-margin vulnerable operators,0
2946,8.844419,4.174645,C Thin-margin vulnerable operators,0
2948,9.733705,1.4449366,C Thin-margin vulnerable operators,0
2949,11.968431,1.9770813,C Thin-margin vulnerable operators,0
2952,12.541392,2.928832,C Thin-margin vulnerable operators,0
2953,10.325271,10.508662,A Resilient high-profit cash generators,0
2954,6.222661,11.410857,B Healthy profitable core SMEs,0
2955,14.040015,6.8304014,B Healthy profitable core SMEs,0
2956,9.345884,5.2089787,B Healthy profitable core SMEs,0
2958,10.516206,2.8411605,C Thin-margin vulnerable operators,0
2960,12.783428,8.318337,B Healthy profitable core SMEs,0
2961,12.348188,9.455541,A Resilient high-profit cash generators,0
